node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until
10171307,Diago 3D Corp.,Diago 3D Corp.,,PMA,Panama,,CRA. 14 NÂº 90 - 31 OF. 302 CHICO  BOGOTA, COLOMBIA BOGOTA COLOMBIA,74024,13-JAN-2014,,,,Active,Mossack Fonseca,6,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171318,Nial Investment Group S.A.,Nial Investment Group S.A.,,PMA,Panama,,JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,72573,18-JAN-2013,18-JUN-2015,15-JUL-2015,,Changed agent,Mossack Fonseca,76,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171323,Santa Lucila Ventures S.A.,Santa Lucila Ventures S.A.,,PMA,Panama,,JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,72574,09-JAN-2013,18-JUN-2015,15-JUL-2015,,Changed agent,Mossack Fonseca,30,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171334,BIG MEDIA HOLDING GROUP CORP.,BIG MEDIA HOLDING GROUP CORP.,,PMA,Panama,,LEONARDO CORREA RODRIGUEZ CALLE 124 #7-35 OFICINA 601 BOGOTÃ, COLOMBIA,79383,21-SEP-2015,,,,Active,Mossack Fonseca,46,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171342,CLAVEYSON DEVELOPMENT INC.,CLAVEYSON DEVELOPMENT INC.,,PMA,Panama,,NATALIA VALENCIA BOTERO CALLE 67 # 7-35  OF 1202 BOGOTA COLOMBIA,79541,08-OCT-2015,,,,Active,Mossack Fonseca,57,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171357,LAVAL SERVICES S.A.,LAVAL SERVICES S.A.,,PMA,Panama,,MARTA INES GOMEZ SERRANO CLL 70 # 6 - 76 APTO 902 BOGOTA D.C-COLOMBIA,79537,07-OCT-2015,,,,Active,Mossack Fonseca,63,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171380,CORALFORD HOLDINGS S.A.,CORALFORD HOLDINGS S.A.,,PMA,Panama,,MOSQUERA ABOGADOS CARRERA 7 # 71-21    TORRE A, PISO 6. BOGOTA COLOMBIA,76337,16-SEP-2014,,,,Active,Mossack Fonseca,74,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171381,LAS ZARZAS S.A.,LAS ZARZAS S.A.,,PMA,Panama,,MOSQUERA ABOGADOS CARRERA 7 # 71-21    TORRE A, PISO 6. BOGOTA COLOMBIA,79461,29-SEP-2015,,,,Active,Mossack Fonseca,93,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171389,Femcare Latam Investments Inc.,Femcare Latam Investments Inc.,,PMA,Panama,,BENJAMIN CUBIDES CARRERA 9 NO. 94Âª â€“ 27 BOGOTA COLOMBIA,79434,28-SEP-2015,,,,Active,Mossack Fonseca,99,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171395,SOBERANA, S.A.,SOBERANA, S.A.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,78956,29-NOV-1979,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171415,PyQ International INC.,PyQ International INC.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,72491,05-AUG-2013,,,,Active,Mossack Fonseca,67,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171444,SASAVEL INVESTMENT CORP.,SASAVEL INVESTMENT CORP.,,PMA,Panama,,MAURICIO MARIN CALLE 67. NO 4A -15 BOGOTA COLOMBIA,79609,23-OCT-2015,,,,Active,Mossack Fonseca,19,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171461,GRAND EQUITIES S.A.,GRAND EQUITIES S.A.,,PMA,Panama,,JOSE LUIS ABRIL CRUZ DIAGONAL 54 NO. 16-34 BOGOTA COLOMBIA,74101,07-JAN-2014,,,,Active,Mossack Fonseca,60,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171466,IMPEX FOUNDATION,IMPEX FOUNDATION,,PMA,Panama,,DAVID BEDOYA GOYES CARRERA 15 NO. 88 â€“ 64 OFICINA 512 BOGOTA COLOMBIA,705585,12-AUG-2015,,,,Active,Mossack Fonseca,00,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171471,MACLAU FOUNDATION,MACLAU FOUNDATION,,PMA,Panama,,ANTONIO JOSE GOMEZ RINCON CARRERA 13 NO 93 - 85 OFICINA 204 BOGOTA, COLOMBIA,705660,23-NOV-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171477,REALTY MAJOR CITIES INC.,REALTY MAJOR CITIES INC.,,PMA,Panama,,GÃ“MEZ - PINZÃ“N ZULETA CALLE 67 NO. 7-35 OF. 1204 BOGOTA COLOMBIA,72291,16-JUL-2013,,,,Active,Mossack Fonseca,92,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171542,ASCALON MANAGEMENT INC.,ASCALON MANAGEMENT INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,75744,11-JUL-2014,,,,Active,Mossack Fonseca,73,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171501,JET INVESTMENT S.A.,JET INVESTMENT S.A.,,PMA,Panama,,GÃ“MEZ - PINZÃ“N ZULETA CALLE 67 NO. 7-35 OF. 1204 BOGOTA COLOMBIA,77965,06-JUL-2001,,15-JAN-2017,,Dissolved,Mossack Fonseca,67,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171532,THE BLUE LEAF INC.,THE BLUE LEAF INC.,,PMA,Panama,,MAURICIO MARIN CALLE 67. NO 4A -15 BOGOTA COLOMBIA,73511,04-FEB-2014,,,,Active,Mossack Fonseca,6,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171543,Software Factory INC.,Software Factory INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,75308,12-JUN-2014,,,,Active,Mossack Fonseca,29,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171545,SUPRONICS INTERNATIONAL, INC.,SUPRONICS INTERNATIONAL, INC.,,PMA,Panama,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,75822,08-JUN-2010,,,,Active,Mossack Fonseca,3,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171548,DALTON WAY, S.A.,DALTON WAY, S.A.,,PMA,Panama,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,75826,27-APR-2010,,,,Active,Mossack Fonseca,90,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171559,Agroindustria sostenible de Colombia S.A. - Agroscol S.A.,Agroindustria sostenible de Colombia S.A. - Agroscol S.A.,,PMA,Panama,,"Agroindustria sostenible de Colombia S.A. - Agroscol S.A. BAKER & MCKENZIE S.A.S AVENIDA 82 NO. 10 - 62, PISO 6 BOGOTÃ, D.C., COLOMBIA",75987,03-JAN-2012,01-APR-2015,15-JUL-2014,,Defaulted,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171573,SYNERGY TECHNOLOGY INTERNATIONAL CORP.,SYNERGY TECHNOLOGY INTERNATIONAL CORP. [HERITAGE INVESTMENT GROUP],HERITAGE INVESTMENT GROUP,PMA,Panama,,BBO BANK CALLE 87 # 10-93 OF. 702 BOGOTA COLOMBIA,75928,01-AUG-2007,10-SEP-2015,15-JAN-2018,,Changed agent,Mossack Fonseca,30,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171600,FUNDACION SAMSARA,FUNDACION SAMSARA,,PMA,Panama,,MARIA ISABEL GIRALDO ANGEL CALLE 7 SUR NO. 42 - 70 OFC. 803   EDIFICIO FORUM MEDELLIN COLOMBIA,704965,16-MAY-2011,18-JUL-2014,15-JUL-2015,,Dissolved,Mossack Fonseca,48,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171643,BRIDGEPORT INVESTMENTS COMPANY S.A.,BRIDGEPORT INVESTMENTS COMPANY S.A.,,PMA,Panama,,CAÃ‘ON & CAÃ‘ON ASESORES TRIBUTARIOS CALLE 99 NO 7 A - 77  OFICINA 405 BOGOTA COLOMBIA,73666,23-NOV-2011,,,,Active,Mossack Fonseca,2,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171678,CHETEL CONSULTING CORP.,CHETEL CONSULTING CORP.,,PMA,Panama,,CATALINA TORRENTE CARRERA 7 NO. 73-47 PISO 6 BOGOTA COLOMBIA,73565,14-NOV-2013,,,,Active,Mossack Fonseca,62,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171712,PDP GLOBAL ENERGY S.A.,PDP GLOBAL ENERGY S.A.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,76477,30-OCT-2014,,,,Active,Mossack Fonseca,73,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171719,AGUSTA SERVICES S.A.,AGUSTA SERVICES S.A.,,PMA,Panama,,CYG INTEGRAL S.A.S CALLE 21 SUR NO 42 B 30 INT 1003 REFUGIOS DE LA FRONTERA MEDELLIN COLOMBIA,75742,10-JUL-2014,,,,Active,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171745,ALMARIVER S.A.,ALMARIVER S.A.,,PMA,Panama,,CARRERA 16 #93-92 BOGOTA, COLOMBIA EDIFICIO CROWE HORWATH,79731,09-NOV-2015,,,,Active,Mossack Fonseca,26,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171752,Nacadi Group Corporation,Nacadi Group Corporation,,PMA,Panama,,BENJAMIN CUBIDES CARRERA 9 NO. 94Âª â€“ 27 BOGOTA COLOMBIA,75564,07-JUL-2014,,,,Active,Mossack Fonseca,6,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171769,TSF ENERGY S.A.,TSF ENERGY S.A.,,PMA,Panama,,"PINZON PINZON & ASOCIADOS CALLE 99, NO. 12 - 39, PISO 4 BOGOTA, COLOMBIA",79611,,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171772,CLAYFORD COMPANY S.A.,CLAYFORD COMPANY S.A.,,PMA,Panama,,"BARRIOS  VELEZ & ASOCIADOS CALLE 79 A, NO. 8 - 63, PISO 6 BOGOTÃ, COLOMBIA",75439,10-JUN-2014,,,,Active,Mossack Fonseca,87,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171773,GRAYTON HOLDINGS INC.,GRAYTON HOLDINGS INC.,,PMA,Panama,,BERNAL MEDINA LAVERDE CARRERA 13A NO. 89-38 OFICINA 613 NIPPON CENTER SANTAFE DE BOGOTÃ COLOMBIA,76006,06-AUG-2014,,,,Active,Mossack Fonseca,15,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171787,TELENA CORPORATION,TELENA CORPORATION,,PMA,Panama,,SENTIDO LEGAL DIRECCIÃ“N CRA. 43 A NO. 16 A SUR-38 OFICINA 602 EDIFICIO DHL MEDELLIN COLOMBIA,73759,27-NOV-1998,,,,Active,Mossack Fonseca,44,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171817,CLARKSON DEVELOPMENT & TRADING INC.,CLARKSON DEVELOPMENT & TRADING INC.,,PMA,Panama,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,75821,15-JUL-2010,04-DEC-2015,15-JAN-2017,,In transition,Mossack Fonseca,3,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171822,ENOC TRADING CORP.,ENOC TRADING CORP.,,PMA,Panama,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,75824,18-JUN-2010,,,,Active,Mossack Fonseca,2,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171886,LACOM UNITED S.A.,LACOM UNITED S.A.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",74349,11-FEB-2014,,,,Active,Mossack Fonseca,93,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171931,ATHERTON PORTFOLIO INC.,ATHERTON PORTFOLIO INC.,,PMA,Panama,,DR. ANDRES MEDINA CARRERA 9 NO. 74-08 OF. 201 BOGOTA COLOMBIA,72407,18-JUL-2013,,,,Active,Mossack Fonseca,48,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171932,PEBBLE INTERNATIONAL INC.,PEBBLE INTERNATIONAL INC.,,PMA,Panama,,CARRERA 43A NO 9 SUR - 91 TORRE NORTE OFC. 1104   MEDELLIN,COLOMBIA MEDELLIN COLOMBIA,72410,18-JUL-2013,,,,Active,Mossack Fonseca,49,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171938,BELLBROOK FINANCE GROUP, INC.,BELLBROOK FINANCE GROUP, INC.,,PMA,Panama,,SIMON BEETAR AV. CARRERA 9 NO. 115-06/30  OF. 801 BOGOTA,COLOMBIA,75825,31-MAY-2011,,,,Active,Mossack Fonseca,62,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171946,WATER SUPPLY SYSTEM, S.A.,WATER SUPPLY SYSTEM, S.A.,,PMA,Panama,,RICARDO SABOGAL & CIA LTDA CRA. 13 NO. 98-70, OFICINA 301  BOGOTÃ  COLOMBIA BOGOTA COLOMBIA,76060,20-APR-2010,,,,Active,Mossack Fonseca,92,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171959,MARCORA COMPANY INC.,MARCORA COMPANY INC.,,PMA,Panama,,ALVARO JAIRO HINCAPIE VELEZ CALLE 20 A SUR # 22 A 197 INTERIOR 602 MEDELLIN- COLOMBIA,79774,11-NOV-2015,,,,Active,Mossack Fonseca,94,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171996,Global Consulting Advisors Inc.,Global Consulting Advisors Inc.,,PMA,Panama,,CATALINA TORRENTE CARRERA 7 NO. 73-47 PISO 6 BOGOTA COLOMBIA,76591,17-OCT-2014,,,,Active,Mossack Fonseca,68,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10171997,INTERNATIONAL PROCESS PROVIDER S.A.,INTERNATIONAL PROCESS PROVIDER S.A.,,PMA,Panama,,TRIBUTAR CALLE 82 NO.11-37 OFICINAS 206-208-515-516 BOGOTA COLOMBIA,75858,24-JUL-2014,,,,Active,Mossack Fonseca,40,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172057,CORALAND BUSINESS S.A.,CORALAND BUSINESS S.A.,,PMA,Panama,,MAURICIO MARIN CALLE 67. NO 4A -15 BOGOTA COLOMBIA,79702,27-OCT-2015,,,,Active,Mossack Fonseca,35,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172116,MARLOW MANAGEMENT INC.,MARLOW MANAGEMENT INC.,,PMA,Panama,,LEONARDO CORREA RODRIGUEZ CALLE 124 #7-35 OFICINA 601 BOGOTÃ, COLOMBIA,79550,08-OCT-2015,,,,Active,Mossack Fonseca,4,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172144,CORFINGE DEVELOPMENT S.A.,CORFINGE DEVELOPMENT S.A.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,74098,07-JAN-2014,,,,Active,Mossack Fonseca,90,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172210,CANADALU CORP,CANADALU CORP,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",74612,18-MAR-2014,,,,Active,Mossack Fonseca,0,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172212,REPRESENTACIONES ARBELAEZ JARAMILLO CORP.,REPRESENTACIONES ARBELAEZ JARAMILLO CORP.,,PMA,Panama,,SENTIDO LEGAL DIRECCIÃ“N CRA. 43 A NO. 16 A SUR-38 OFICINA 602 EDIFICIO DHL MEDELLIN COLOMBIA,72579,12-AUG-2013,,,,Active,Mossack Fonseca,31,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172222,GATIM INTERNATIONAL S.A.,GATIM INTERNATIONAL S.A.,,PMA,Panama,,PROMOTORA INMOBILIARIA INTERNATIONAL LTD CALLE 108 NO. 14B-31 BOGOTA, COLOMBIA,74100,07-JAN-2014,,,,Active,Mossack Fonseca,24,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172227,OSTEO SUPPLY CORP.,OSTEO SUPPLY CORP.,,PMA,Panama,,MARTIN GOMEZ MEJIA CRA 42 # 16 A SUR- 14 APTO 301 MEDELLIN COLOMBIA,79718,19-NOV-2015,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172342,Ignis Dei Inc.,Ignis Dei Inc.,,PMA,Panama,,MAURICIO MARIN CALLE 67. NO 4A -15 BOGOTA COLOMBIA,77638,23-MAR-2015,,,,Active,Mossack Fonseca,9,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172348,ELFERS UNITED INC.,ELFERS UNITED INC.,,PMA,Panama,,TRENACO CARRERA 11 NO. 82-01 PISO 10 BOGOTA COLOMBIA,71711,05-JAN-2007,11-AUG-2014,15-JUL-2016,,Resigned as agent,Mossack Fonseca,87,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172384,KINGSGATE COMMERCIAL INC.,KINGSGATE COMMERCIAL INC.,,PMA,Panama,,CARRERA 43A NO 9 SUR - 91 TORRE NORTE OFC. 1104   MEDELLIN,COLOMBIA MEDELLIN COLOMBIA,72018,27-MAY-2013,,,,Active,Mossack Fonseca,7,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172406,DARCINA COMPANY S.A.,DARCINA COMPANY S.A.,,PMA,Panama,,CYG INTEGRAL S.A.S CALLE 21 SUR NO 42 B 30 INT 1003 REFUGIOS DE LA FRONTERA MEDELLIN COLOMBIA,72016,27-MAY-2013,,,,Active,Mossack Fonseca,5,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172410,SANJUANITO INC.,SANJUANITO INC.,,PMA,Panama,,ACOSTA ARANGO CALLE 79 NO 7A - 30 BOGOTA COLOMBIA,70747,14-OCT-2004,,,,Active,Mossack Fonseca,40,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172414,NAMA INVESTMENTS GROUP CORP.,NAMA INVESTMENTS GROUP CORP.,,PMA,Panama,,BENJAMIN CUBIDES CARRERA 9 NO. 94Âª â€“ 27 BOGOTA COLOMBIA,77761,12-MAR-2015,,,,Active,Mossack Fonseca,5,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172415,OXY SUPPLY COMPANY, S.A.,OXY SUPPLY COMPANY, S.A.,,PMA,Panama,,CATALINA TORRENTE CARRERA 7 NO. 73-47 PISO 6 BOGOTA COLOMBIA,75558,29-SEP-2009,,,,Active,Mossack Fonseca,38,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172452,PENTAGON COMMODITIES  INC.,PENTAGON COMMODITIES  INC.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",77735,13-MAR-2012,,,,Active,Mossack Fonseca,44,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172496,TULF CORPORATION, INC.,TULF CORPORATION, INC.,,PMA,Panama,,ACOSTA ARANGO CALLE 79 NO 7A - 30 BOGOTA COLOMBIA,72514,06-APR-2005,,,,Active,Mossack Fonseca,40,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172618,VERWOOD DEVELOPMENTS S.A.,VERWOOD DEVELOPMENTS S.A.,,PMA,Panama,,SENTIDO LEGAL DIRECCIÃ“N CRA. 43 A NO. 16 A SUR-38 OFICINA 602 EDIFICIO DHL MEDELLIN COLOMBIA,72022,27-MAY-2013,,,,Active,Mossack Fonseca,59,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172622,COSGROVE DEVELOPMENT S.A.,COSGROVE DEVELOPMENT S.A.,,PMA,Panama,,DR. ANDRES MEDINA CARRERA 9 NO. 74-08 OF. 201 BOGOTA COLOMBIA,72089,06-JUN-2013,,,,Active,Mossack Fonseca,62,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172708,GANESH EQUITIES CORP.,GANESH EQUITIES CORP.,,PMA,Panama,,BENJAMIN CUBIDES CARRERA 9 NO. 94Âª â€“ 27 BOGOTA COLOMBIA,71076,07-MAR-2013,,,,Active,Mossack Fonseca,49,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172737,EDINGROVE BUSINESS INC.,EDINGROVE BUSINESS INC.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",78865,17-JUL-2015,,,,Active,Mossack Fonseca,67,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172746,SORBELIA INTERNATIONAL S.A.,SORBELIA INTERNATIONAL S.A.,,PMA,Panama,,"ECHAVARRIA ABOGADOS CALLE 3 SUR NO 43 A 52, OFICINA 1005, TORRE ULTRABURSÃTILES, 43 AVENIDA, MEDELLIN COLOMBIA",76219,20-JUL-2005,,,,Active,Mossack Fonseca,4,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172749,STANHILL ASSOCIATES INC,STANHILL ASSOCIATES INC,,PMA,Panama,,STANHILL ASSOCIATES INC MANRIQUE & ASOCIADOS ABOGADOS CALLE 127 B NO. 45-23 BOGOTA,  COLOMBIA,70887,18-FEB-2013,,,,Active,Mossack Fonseca,91,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172840,OLFE INC.,OLFE INC.,,PMA,Panama,,EDUARDO ENRIQUE RODRIGUEZ MUÃ‘OZ CRA 2A NO 70 - 09 (501) BOGOTA - COLOMBIA,72397,16-JUL-2013,,,,Active,Mossack Fonseca,17,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172785,NAKINA CORPORATION,NAKINA CORPORATION,,PMA,Panama,,SENTIDO LEGAL DIRECCIÃ“N CRA. 43 A NO. 16 A SUR-38 OFICINA 602 EDIFICIO DHL MEDELLIN COLOMBIA,76764,02-APR-2002,,,,Active,Mossack Fonseca,,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172830,TINMARK INDUSTRIES INC.,TINMARK INDUSTRIES INC.,,PMA,Panama,,CARRERA 43A NO 9 SUR - 91 TORRE NORTE OFC. 1104   MEDELLIN,COLOMBIA MEDELLIN COLOMBIA,78714,06-JUL-2015,,,,Active,Mossack Fonseca,41,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172833,CLAREVARD COMPANY S.A.,CLAREVARD COMPANY S.A.,,PMA,Panama,,IVAN DARIO CORREA MOLINA CALLE 3 SUR NO. 43 A 52 OFIC 1004  MEDELLIN - COLOMBIA,78201,23-APR-2015,,,,Active,Mossack Fonseca,15,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172838,MONTANA INTERAMERICA CORPORATION,MONTANA INTERAMERICA CORPORATION,,PMA,Panama,,JORGE TOVAR TRANSV 58 NO. 104B 93  PUENTE LARGO BOGOTÃ D.C COLOMBIA.,78256,23-OCT-1995,,,,Active,Mossack Fonseca,61,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172857,Thrust Energy S.A.,Thrust Energy S.A.,,PMA,Panama,,DE LA CALLE CHEMÃS REYES & ASOCIADOS DCR CALLE 67 NO. 4-21 BOGOTA, COLOMBIA,77002,13-DEC-2014,,,,Active,Mossack Fonseca,79,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172945,UNIVERSAL HEALTH CORP.,UNIVERSAL HEALTH CORP.,,PMA,Panama,,CAÃ‘ON & CAÃ‘ON ASESORES TRIBUTARIOS CALLE 99 NO 7 A - 77  OFICINA 405 BOGOTA COLOMBIA,71281,28-MAY-2010,,,,Active,Mossack Fonseca,50,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10172965,SIES INTERNATIONAL INC.,SIES INTERNATIONAL INC.,,PMA,Panama,,DAVID BEDOYA GOYES CARRERA 15 NO. 88 â€“ 64 OFICINA 512 BOGOTA COLOMBIA,79791,03-DEC-2015,,,,Active,Mossack Fonseca,2,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173086,ORNOVA CORPORATION, S.A.,ORNOVA CORPORATION, S.A.,,PMA,Panama,,MARIA ISABEL GIRALDO ANGEL CALLE 7 SUR NO. 42 - 70 OFC. 803   EDIFICIO FORUM MEDELLIN COLOMBIA,72914,25-AUG-2011,,,,Active,Mossack Fonseca,10,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173071,AUTOTEILE GRUPPE, INC.,AUTOTEILE GRUPPE, INC.,,PMA,Panama,,CONSULTORIA Y GESTION INTEGRAL CALLE 11B N 31A-18 POBLADO-LALINDE MEDELLIN COLOMBIA,72512,06-AUG-2013,,,,Active,Mossack Fonseca,90,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173095,DALEBRIDGE HOLDINGS S.A.,DALEBRIDGE HOLDINGS S.A.,,PMA,Panama,,CARLOS ALBERTO CORREA MOLINA CALLE 3 SUR NO. 43 A 52 OFIC 1004  MEDELLIN - COLOMBIA,78945,29-JUL-2015,,,,Active,Mossack Fonseca,31,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173099,ARABANA HOLDINGS INC.,ARABANA HOLDINGS INC.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",72293,26-JUL-2013,,,,Active,Mossack Fonseca,37,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173100,TILBURG OVERSEAS GROUP S.A.,TILBURG OVERSEAS GROUP S.A.,,PMA,Panama,,"ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26, KALATRABA, BOGOTA COLOMBIA",71266,26-MAR-2013,,,,Active,Mossack Fonseca,29,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173101,Mountreux Corp.,Mountreux Corp.,,PMA,Panama,,JOSE MIGUEL CORREA CALLE 93A N. 14 - 17 OFICINA 704 EDIFICIO CENTRO 93 BOGOTÃ, COLOMBIA BOGOTA COLOMBIA,72572,09-JAN-2013,03-MAR-2015,15-JUL-2015,,In transition,Mossack Fonseca,6,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
10173109,DULDUR INVESTMENTS S.A,DULDUR INVESTMENTS S.A,,PMA,Panama,,TRIBUTAR CALLE 82 NO.11-37 OFICINAS 206-208-515-516 BOGOTA COLOMBIA,77861,23-APR-2015,,,,Active,Mossack Fonseca,37,COL,Colombia,Panama Papers,The Panama Papers data is current through 2015
